resposta_gerada,resposta_referencia,precision,recall,f1
"Quando a escala de trabalho é recebida após o dia 15 do mês antecedente à escala de referência, a escala será arquivada pelo NAA e o cadastramento dos horários de trabalho dos empregados no sistema SIGP/MENTORH ficará sob responsabilidade do gestor. Além disso, a escala será incluída no bloco interno do SEI em pasta previamente criada com o mês correspondente e nomeada com a informação ""Fora do Prazo"".","Quando a escala de trabalho for recebida pela DIVGP após o dia 15 do mês antecedente à escala de referência, incluido pelo NAA no bloco interno do SEI em pasta previamente criada com o mês correspondente, nomeando-o através do ícone anotações com a informação da unidade correspondente e informando “Fora do Prazo”.",0.788763701915741,0.8308172225952148,0.8092443943023682
"Para tratar inconsistências nas escalas de trabalho, a chefia imediata deve ser notificada via processo SEI sigiloso sobre a data e horário do acolhimento do colaborador pelo enfermeiro de saúde mental. O enfermeiro de saúde mental e a médica do trabalho discutirão o caso para determinar a necessidade de avaliação ocupacional. Se necessário, a médica do trabalho agendará uma consulta com o colaborador para avaliar a necessidade de atestado médico ou retorno ao trabalho. As escalas com inconsistências serão devolvidas ao gestor para correções, utilizando o Formulário de Alteração de Horário Individual no SEI para ajustar os horários dos empregados. A USOST, Unidade de Administração de Pessoal (UAP) e Divisão de Gestão de Pessoas (DIVGP) estão envolvidas no processo de correção, garantindo que as escalas estejam de acordo com a legislação vigente e as normas estabelecidas. A comunicação entre as partes é feita majoritariamente via e-mail institucional e processos SEI sigilosos, com registros relevantes também feitos em prontuários para acompanhamento adequado.","As alterações a serem realizadas nos Horários Individuais dos empregados devem ser solicitadas pelo gestor através de Formulário de Alteração de Horário Individual, constante no SEI, e encaminhado para a Unidade de Administração de Pessoal - UAP (UAP/DIVGP/GA/HE-UFPEL), com as informações detalhadas de cada empregado constando nome completo do empregado, SIAPE, horários que o empregado deverá realizar cada dia da semana e data de início da nova jornada de trabalho.",0.6866073608398438,0.7575744986534119,0.7203472256660461
"Após a criação das pastas anuais e mensais, os passos para inserir as escalas de trabalho nas pastas são:

1. Baixar a escala de trabalho contida no processo SEI, que deve estar em formato PDF.
2. Arquivar a escala no computador, seguindo o caminho: Computador > NAA > Escalas Mensais > Ano Correspondente > Pasta da Unidade Correspondente.
3. Nomear a escala salva seguindo o padrão: Nome da unidade_Profissional_Mês_Ano. Exemplo: CLÍNICA_MÉDICA_ENF_FEV_2022.

Se a escala for recebida fora do prazo, o NAA deverá:

1. Informar na planilha de controle a informação ""Fora do Prazo"".
2. Incluir a escala no bloco interno do SEI, na pasta previamente criada com o mês correspondente, e nomeá-la através do ícone de anotações com a informação da unidade correspondente e ""Fora do Prazo"".

Esses procedimentos garantem que as escalas de trabalho sejam devidamente arquivadas e organizadas para futuras consultas e controle.","para inserir as escalas nas pastas, deverá clicar em conteúdo e adicionar arquivos>iniciar upload; após inserido o documento finalizar clicando em F5.",0.6185814142227173,0.7161028385162354,0.6637793183326721
"Após preencher o formulário PROGEP: Requerimento de Benefícios, o servidor deve selecionar a opção ""Incluir Documento"" no sistema SEI UFPel, escolher o Tipo de Documento ""Externo"", preencher os campos como Tipo de Documento ""Declaração"", Data do Documento, Número/Nome na Árvore como ""Justiça Eleitoral"", Formato, Nível de Acesso e Hipótese Legal, e anexar o arquivo da Declaração de Dispensa fornecida pela Justiça Eleitoral. Depois disso, o servidor deve informar o número do processo à chefia da Unidade para assinatura e enviar o processo à Seção de Apoio Administrativo – SAAD/PROGEP. Após enviar ao SAAD, o servidor deve acompanhar o processo para conferir se a folga foi autorizada e lançada pela PROGEP. É importante que a folga seja autorizada pela chefia e o processo enviado à SAAD antes da data prevista para o gozo da folga.","Após o preenchimento do formulário PROGEP: Requerimento de Benefícios e incluir o anexo com a Declaração de Dispensa, o servidor deve informar o número do processo para a chefia da Unidade que deverá assinar o documento; Após a assinatura da chefia, o servidor deve enviar o processo para a Seção de Apoio Administrativo – SAAD/PROGEP.",0.7356526851654053,0.8676040172576904,0.7961984276771545
"Para cadastrar as permissões de um servidor RJU no sistema SIP para acesso ao SEI EBSERH, siga os passos abaixo:

1. Acesse o sistema SIP e clique em ""Usuários"" + ""Novo"".
2. Preencha os dados solicitados:
   - Órgão: HE-UFPEL
   - Sigla: usuário do servidor (nome.sobrenome)
   - Nome: nome completo do servidor
   - ID Origem: deixe em branco
3. Salve o cadastro do usuário.

Para o cadastro de permissões:

1. Clique em ""Permissões"" + ""Nova"".
2. Preencha as informações necessárias:
   - Órgão do Sistema: SEDE
   - Sistema: SEI
   - Órgão da Unidade: HE-UFPEL
   - Órgão do Usuário: HE-UFPEL
   - Perfil: Básica
   - Unidade: cadastre a unidade do servidor
   - Usuário: cadastre a sigla do servidor (nome.sobrenome)
3. Salve a nova permissão.

Para alteração de lotação:

1. Inclua a data final na permissão vigente.
2. Cadastre uma nova permissão para o usuário com a nova unidade de lotação.

Para vacância:

1. Inclua a data final na permissão vigente para desativar o acesso do servidor.

Referências para o sistema SIP podem ser encontradas no link: https://sei.ebserh.gov.br/sip/login.php?sigla_orgao_sistema=SEDE&sigla_sistema=SIP&infra_url=L3NpcC8=.","Cadastro de Permissões: Clicar em “Permissões” + “Nova”: Orgão do Sistema: SEDE Sistema: SEI Orgão da Unidade: HE-UFPEL Orgão do Usuário: HE-UFPEL Perfil: Básica Unidade: cadastrar a unidade do servidor Usuário: cadastrar a sigla do servidor (nome. sobrenome) Salvar Em caso de alteração na unidade de lotação deve ser incluida a data final na permissão vigente, e cadastrada nova permissão para o usuário. Em caso de vacância deve ser incluida a data final na permissão vigente.",0.6810488700866699,0.7786498069763184,0.7265864014625549
O prazo de entrega do formulário DIVGP – DASF – 001 Remanejamento Interno RJU ao Departamento de Apoio ao Servidor Federal (DivGP) é de 15 dias de antecedência da efetiva mudança de lotação.,com 15 dias de antecedência da efetiva mudança de lotação,0.6840713024139404,0.8981145024299622,0.7766146659851074
A higienização simples das mãos com água e sabonete dura em média 40-60 segundos. Já a fricção antisséptica das mãos com preparações alcoólicas dura em média 30 segundos.,A higienização simples das mãos com água e sabonete deve durar em média 40-60 segundos; A fricção antisséptica das mãos dura em média 30 segundos.,0.9152655005455017,0.9609610438346863,0.937556803226471
"O tempo mínimo de fricção recomendado para a antissepsia cirúrgica das mãos na primeira cirurgia é de 03 a 05 minutos e, para as cirurgias subsequentes, é de 02 a 03 minutos.","03 a 05 minutos para a primeira cirurgia, e 02 a 03 minutos para as cirurgias subsequentes",0.7319912314414978,0.8412249088287354,0.7828158140182495
"A enfermeira do SCIRAS registra no AGHU uma nota com as seguintes informações: nome do microrganismo, sítio/material coletado, data da coleta e a observação ""REINTERNAÇÃO ATÉ XX/XX/XXXX (1 ano após coleta) EM PRECAUÇÃO DE CONTATO"".","nome do microrganismo, sítio/material coletado, data da coleta e a seguinte observação - REINTERNAÇÃO ATÉ XX/XX/XXXX (1 ano após coleta) EM PRECAUÇÃO DE CONTATO",0.8470314741134644,0.9307488799095154,0.8869190216064453
"De acordo com os documentos fornecidos, o tempo de duração recomendado para a higiene das mãos com água e sabonete líquido é de 40 a 60 segundos. Para a higienização com preparação alcoólica, o tempo recomendado é de 20 a 30 segundos.",Higiene das mãos com água e sabonete líquido (40 – 60”); Higiene das mãos com preparação alcoólica (20 – 30”),0.7365248799324036,0.8285478353500366,0.7798309922218323
"Armário exclusivo para o armazenamento de medicamentos, computador com internet, geladeira (quando necessário), pasta de controle de lotes recebidos, termômetro, blocos de gelo, caixa rígida térmica, datalogger de temperatura, termo-higrômetro e refrigeradores científicos.","Armário exclusivo para o armazenamento de medicamentos; Computador com internet; Geladeira, quando necessário; Pasta de Controle de lotes recebidos; Termômetro.",0.8062111735343933,0.8617628216743469,0.833061933517456
"Os equipamentos que devem ser de uso individual para cada paciente incluem estetoscópio, esfigmomanômetro, termômetro, oxímetro, entre outros, utilizados diretamente na assistência ao paciente. Na indisponibilidade de material para uso individual, eles devem ser limpos e desinfetados com álcool 70% ou solução desinfetante padronizada para reutilização.","Equipamentos como estetoscópio, esfigmomanômetro, termômetro, oxímetro etc. devem ser de uso individual e devem ser mantidos na área do paciente. Na indisponibilidade de material para uso individual, eles devem ser limpos e desinfetados com álcool 70% ou solução desinfetante padronizada para a reutilização",0.9236718416213989,0.9290772676467896,0.9263666868209839
"Para a implementação da precaução para gotículas, conforme descrito no Documento 1, os materiais necessários são: água corrente, sabonete líquido ou preparação alcoólica, papel toalha, máscara cirúrgica descartável e placa de identificação da precaução.",Água corrente; Sabonete líquido ou preparação alcoólica; Papel toalha; Máscara cirúrgica descartável + equipamento de precaução padrão conforme MA. HE. 004 Manual de Biossegurança e Precauções na Assistência); Placa de identificação da precaução.,0.7904004454612732,0.7646679282188416,0.7773213386535645
"Os Equipamentos de Proteção Individual (EPIs) necessários para a assistência a pacientes em precaução para aerossóis incluem:

1. Máscara respiratória PFF2/N95 (máscara de proteção respiratória);
2. Óculos de proteção;
3. Avental de uso único;
4. Luvas de procedimento.

Além disso, é necessário garantir a higienização das mãos seguindo as orientações dos documentos específicos mencionados no Manual de Biossegurança e Precauções na Assistência. Esses EPIs devem estar disponíveis de forma acessível nos postos de enfermagem, e o controle de estoque e manutenção deve ser realizado pelo enfermeiro responsável pela unidade. Os óculos de proteção são de responsabilidade individual de cada funcionário.",EPIs: conforme MA. HE. 004 Manual de Biossegurança e Precauções na Assistência,0.6382399797439575,0.7713866233825684,0.698525071144104
"Para a realização da tricotomia pré-operatória, siga estes passos:

1. Conferir a identificação do paciente conforme o Protocolo de Identificação do Paciente.
2. Informar o paciente sobre o procedimento e a área a ser preparada.
3. Higienizar as mãos conforme o protocolo de higienização.
4. Providenciar iluminação adequada para a técnica.
5. Manter a privacidade do paciente, expondo apenas a área a ser tricotomizada.
6. Proteger os lençóis da cama ou maca.
7. Calçar luvas de procedimento.
8. Adaptar a lâmina descartável no tricotomizador e testar o funcionamento.
9. Esticar a pele e manter o tricotomizador em um ângulo de 15 a 30 graus em relação à superfície da pele, cortando os pelos sem pressionar com força.
10. Remover os pelos cortados com uma toalha de papel descartável.
11. Utilizar fita adesiva hospitalar para remover os pelos residuais da área tricotomizada.

Após a tricotomia:
12. Encaminhar o paciente para banho de aspersão ou banho de leito, limpando a área tricotomizada com água morna e sabão antisséptico.
13. Substituir os lençóis da cama ou maca.
14. Dar destino adequado aos materiais utilizados, descartando-os no saco de lixo apropriado.
15. Limpar o tricotomizador após cada uso, seguindo as instruções do fabricante.
16. Registrar a técnica realizada no prontuário do paciente, assinando e carimbando. 

É importante notar que a tricotomia pré-operatória não deve ser realizada rotineiramente e, quando indicada, deve ser feita imediatamente antes da cirurgia, utilizando tricotomizadores elétricos e fora da sala de cirurgia, evitando o uso de lâminas.","1. Conferir identificação da paciente conforme PRT. GAS. 006 Protocolo de Identificação do Paciente; 2. Informar o paciente sobre o procedimento a ser realizado e a área a ser preparada; 3. Higienizar as mãos (Conforme POP. CCIH. 001 Higienização das Mãos); 4. Providenciar a iluminação adequada para execução da técnica de tricotomia; 5. Manter a privacidade do paciente, expondo somente a área a ser tricotomizada; 6. Proteger os lençóis de cama ou maca; 7. Calçar luvas; 8. Adaptar a lâmina descartável no tricotomizador e testar o funcionamento; 9. Esticar a pele, manter o tricotomizador no ângulo de 15 – 30 graus em relação a superfície da pele e fazer a tricotomia cuidando para não pressionar com força; 10. Remover (com toalha de papel descartável) os pelos a medida que são cortados; 11. Pressionar suavemente o lado adesivo da fita crepe sobre a área tricotomizada para remover os pelos residuais na área tricotomizada; 12. Encaminhar   o   paciente   para   o  banho  de  aspersão  ou   banho  de  leito,  higienizando a área tricotomizada com água morna e sabão antisséptico; 13. Substituir os lençóis da cama ou maca; 14. Dar destino adequado aos materiais utilizados; 15. Limpar o tricotomizador após cada uso, de acordo com as instruções do fabricante; 16. Registrar a técnica realizada no prontuário do paciente, assinar e carimbar.",0.8353488445281982,0.8553221225738525,0.8452174663543701
"Para a coleta de cultura de vigilância em recém-nascidos na UTI Neonatal, são necessários os seguintes materiais: paramentação indicada para precaução de contato, coletor de secreção de vias aéreas, clorexidina aquosa ou degermante, etiqueta com identificação do paciente e local de coleta, gaze estéril, kit swab (swabs e tubos estéreis), soro fisiológico 0,9% 100 mL e sonda de aspiração. A coleta inclui swab nasal e retal, sendo que o swab retal deve ser umedecido com soro fisiológico antes da inserção. Além disso, o procedimento deve seguir as orientações de biossegurança e precauções de contato conforme o manual específico.","Paramentação indicada para precaução de contato MA. HE. 004 Manual de Biossegurança e Precauções na Assistência (disponível no site do Hospital Escola -> Intranet -> Documentos e manuais -> Manuais, POP’s e Protocolos Aprovados pela Qualidade -> Manuais/GAS) •	Coletor de secreção de vias aéreas; •	Clorexidina aquosa ou degermante; •	Etiqueta com identificação do paciente e o local de coleta; •	Gaze estéril; •	Kit swab (swabs e tubos estéreis); •	Pote de EQU; •	Soro fisiológico 09% 100 mL; •	Sonda de aspiração.",0.7621324062347412,0.735919713973999,0.7487967014312744
"Para a coleta de amostra de paciente entubado para diagnóstico de infecções virais no trato respiratório superior, deve-se proceder à coleta de aspirado da secreção traqueal. Utilizando EPIs adequados (gorro, óculos de proteção, avental, máscara N95 ou PFF2 e luvas), inserir a sonda de aspiração na narina do paciente até atingir a região da nasofaringe, aplicar vácuo para aspirar a secreção, alternar a coleta nas duas fossas nasais para obter volume suficiente, aspirar o meio de transporte viral para o interior do coletor com a mesma sonda, descartar a sonda em lixo adequado e vedar o bronquinho. Após a coleta, a amostra deve ser identificada adequadamente, acondicionada em caixa térmica com temperatura entre 2 – 8°C e encaminhada ao laboratório do Hospital. Os EPIs devem ser retirados e as mãos higienizadas conforme o POP.CCIH.001 após o procedimento.","Para os casos graves no qual o paciente encontra-se entubado, pode-se proceder à coleta de aspirado da secreção traqueal.",0.6321990489959717,0.8175970315933228,0.7130438685417175
"A solução recomendada para a nebulização em caso de coleta de escarro induzido é uma solução salina 3%, preparada com 5 ml de Soro Fisiológico 0,9% e 0,5 ml de NaCl 20%. Deve-se evitar o uso de solução preparada com água destilada e NaCl devido ao risco de broncoespasmo.","Preparar a solução salina 3% (5 ml de Soro Fisiológico 0,9% + 0,5 ml de NaCl 20%) e realizar nebulização durante 15 minutos. Não utilizar solução preparada com água destilada e NaCl devido ao risco de broncoespasmo.",0.854569673538208,0.8966360092163086,0.8750975728034973
"A ordem correta para retirar os Equipamentos de Proteção Individual (EPIs) após o procedimento de assistência ao paciente é a seguinte:

1. Retirar as luvas;
2. Retirar os óculos de proteção;
3. Remover a máscara pelas tiras/fitas elásticas;
4. Retirar o avental descartável;
5. Descartar os EPIs conforme as práticas de gerenciamento de resíduos de saúde;
6. Higienizar as mãos conforme o protocolo POP.CCIH.001.

Essa sequência está detalhada no Documento 1.",Sequência: 1. Retirar luvas; 2. Retirar óculos de proteção; 3. Remover máscara pelas tiras/fitas elásticas ; 4. Retirar avental descartável; 5. Descartar os EPIs conforme indicado pelas práticas de gerenciamento de resíduos de saúde. Armazenar quando indicado; 6. Higienizar as mãos conforme POP. CCIH. 001.,0.8366695046424866,0.9013878107070923,0.8678237199783325
"A exceção à regra de troca de cateter especifica que cateteres venosos periféricos não devem ser trocados rotineiramente em pacientes neonatais e pediátricos, a menos que haja indicação clínica, como flebite ou infiltração. A decisão sobre a frequência de troca do cateter venoso periférico, especialmente em situações de emergência ou para nutrição parenteral prolongada (NPP), deve ser feita com base na avaliação clínica do paciente e na adesão às boas práticas recomendadas. A troca por fio-guia só deve ser utilizada em complicações não infecciosas, e a decisão sobre prazos superiores para troca deve ser avaliada clinicamente, considerando fatores como a condição do paciente e a integridade do dispositivo.","Exceto cateter tipo óculos, que deve ser trocado de acordo com a necessidade e avaliação do Enfermeiro.",0.6457804441452026,0.7370295524597168,0.68839430809021
"As cirurgias consideradas elegíveis para a busca pós-alta, conforme descrito nos documentos, são cesarianas e cirurgias limpas. Cirurgias limpas são definidas como aquelas realizadas em tecidos estéreis ou passíveis de descontaminação, na ausência de processo infeccioso e inflamatório local ou falhas técnicas grosseiras, sendo cirurgias eletivas com cicatrização de primeira intenção e sem drenagem aberta. Estas cirurgias não envolvem penetrações nos tratos digestivo, respiratório ou urinário. O processo de vigilância pós-alta inclui o monitoramento desses procedimentos até 30 dias após a cirurgia e, caso haja colocação de implantes, até 90 dias após o procedimento.","Cirurgias limpas: são realizadas em tecidos estéreis ou passíveis de descontaminação na ausência de processo infeccioso e inflamatório local ou falhas técnicas grosseiras, cirurgias eletivas com cicatrização de primeira intenção e sem drenagem aberta. Cirurgias em que não ocorrem penetrações nos tratos digestivo, respiratório ou urinário.",0.8022910952568054,0.916897177696228,0.8557741641998291
"Os objetivos do manual aplicável ao Hospital Escola da Universidade Federal de Pelotas (HE-UFPel) e setores sob gestão da Empresa Brasileira de Serviços Hospitalares – EBSERH são:

- **Documento 1**: Este Manual tem como objetivo apresentar as informações básicas sobre o funcionamento dos Setores e Unidades do Hospital Escola, bem como algumas rotinas para os residentes.

- **Documento 2**: Este manual é aplicável para o Hospital Escola da Universidade Federal de Pelotas – HE/UFPEL/EBSERH e tem como objetivos: identificar os perigos, riscos e medidas preventivas de controle implementadas nas atividades; assegurar que os trabalhos potencialmente perigosos sejam executados dentro de padrões aceitáveis de segurança; garantir a prévia coordenação e comunicação entre os empregados, áreas solicitantes e executantes desses serviços não rotineiros, evitando que incidentes ocorram.

Essencialmente, o manual busca **apresentar informações básicas sobre o funcionamento do hospital**, **identificar e gerenciar riscos**, **assegurar padrões de segurança** e **garantir a comunicação e coordenação** entre diferentes partes envolvidas nos serviços não rotineiros.","Este manual é aplicável para o Hospital Escola da Universidade Federal de Pelotas (HE-UFPel), setores e frentes de trabalho sob a gestão da Empresa Brasileira de Serviços Hospitalares – EBSERH, tendo como objetivos: identificar os perigos, riscos e medidas preventivas de controle implementadas nas atividades; assegurar que os trabalhos potencialmente perigosos sejam executados dentro de padrões aceitáveis de segurança; garantir a prévia coordenação e comunicação entre os empregados, áreas solicitantes e executantes desses serviços não rotineiros, evitando que incidentes ocorram.",0.8025973439216614,0.916758120059967,0.8558877110481262
