resposta_gerada,resposta_referencia,precision,recall,f1
"Quando a escala de trabalho for recebida pela DIVGP após o dia 15 do mês antecedente à escala de referência, o NAA deverá incluí-la no bloco interno do SEI em pasta previamente criada com o mês correspondente, nomeando-o através do ícone anotações com a informação da unidade correspondente e informando “Fora do Prazo”. Deve baixar a escala contida no processo, que deverá estar em formato PDF, e arquivá-la em: Computador>NAA>Escalas Mensais>Ano Correspondente>Pasta da Unidade Correspondente. A escala salva deverá ser nomeada da seguinte forma: Nome da unidade_Profissional_Mês_Ano. Exemplo: CLÍNICA_MÉDICA_ENF_FEV_2022. Será devolvido ao gestor o processo contendo a escala recebida com despacho utilizando texto padrão contido no SEI “Entrega de Escala Fora do Prazo”.","Quando a escala de trabalho for recebida pela DIVGP após o dia 15 do mês antecedente à escala de referência, incluido pelo NAA no bloco interno do SEI em pasta previamente criada com o mês correspondente, nomeando-o através do ícone anotações com a informação da unidade correspondente e informando “Fora do Prazo”.",0.6916192770004272,0.8671666979789734,0.7695081233978271
NÃO ENCONTRADO,"As alterações a serem realizadas nos Horários Individuais dos empregados devem ser solicitadas pelo gestor através de Formulário de Alteração de Horário Individual, constante no SEI, e encaminhado para a Unidade de Administração de Pessoal - UAP (UAP/DIVGP/GA/HE-UFPEL), com as informações detalhadas de cada empregado constando nome completo do empregado, SIAPE, horários que o empregado deverá realizar cada dia da semana e data de início da nova jornada de trabalho.",0.5630982518196106,0.49625164270401,0.5275658965110779
"Os passos para inserir as escalas de trabalho nas pastas, após a criação das pastas anuais e mensais, de acordo com as instruções fornecidas, são:

1. Ao receber o processo contendo as escalas de trabalho, o NAA incluirá o processo no bloco interno do SEI em pasta previamente criada com o mês correspondente, nomeando-o através do ícone anotações com a informação da unidade correspondente.

2. Baixar a escala contida no processo, que deverá estar em formato PDF.

3. Arquivar a escala no caminho: Computador > NAA > Escalas Mensais > Ano Correspondente > Pasta da Unidade Correspondente.

4. Nomear a escala salva da seguinte forma: Nome da unidade_Profissional_Mês_Ano. Exemplo: CLÍNICA_MÉDICA_ENF_FEV_2022.

Esses passos estão descritos nos Documentos 1 e 2.","para inserir as escalas nas pastas, deverá clicar em conteúdo e adicionar arquivos>iniciar upload; após inserido o documento finalizar clicando em F5.",0.6244825720787048,0.7192885279655457,0.6685411334037781
"Após o preenchimento do formulário PROGEP: Requerimento de Benefícios, para anexar a Declaração de Dispensa no sistema SEI UFPel, deve-se:

1. Selecionar a opção “Incluir Documento” e escolher o Tipo do Documento: “Externo”;
2. Na próxima tela, preencher o Tipo do Documento: “Declaração”, a data do documento, o Número/Nome na Árvore: “Justiça Eleitoral”, o formato, o nível de acesso e a hipótese legal;
3. Anexar o arquivo da Declaração de Dispensa, procurando o mesmo nos seus documentos;
4. Após concluído, clicar em “Confirmar Dados”;
5. Depois de preencher e assinar o formulário PROGEP: Requerimento de Benefícios e incluir o anexo com a Declaração de Dispensa, o servidor deve informar o número do processo para a chefia da Unidade que deverá assinar o documento;
6. Após a assinatura da chefia, o servidor deve enviar o processo para a Seção de Apoio Administrativo – SAAD/PROGEP;
7. Após enviar ao SAAD, o servidor deve acompanhar o processo para conferir se a folga foi autorizada e lançada pela PROGEP.

IMPORTANTE: A folga deve ser autorizada pela chefia e o processo enviado à SAAD ANTES da data prevista para o gozo da folga.","Após o preenchimento do formulário PROGEP: Requerimento de Benefícios e incluir o anexo com a Declaração de Dispensa, o servidor deve informar o número do processo para a chefia da Unidade que deverá assinar o documento; Após a assinatura da chefia, o servidor deve enviar o processo para a Seção de Apoio Administrativo – SAAD/PROGEP.",0.7219902873039246,0.8736872673034668,0.7906280755996704
"Os passos necessários para cadastrar as permissões de um servidor RJU no sistema SIP para acesso ao SEI EBSERH, incluindo as ações para alteração de lotação e vacância, são:

1. Cadastro de servidores no SIP:
   - Acessar o sistema SIP e clicar em “Usuários” + “Novo”.
   - Incluir os dados solicitados:
     - Orgão: HE-UFPEL
     - Sigla: usuário do servidor (usuário de acesso aos sistemas EBSERH e/ou e-mail EBSERH)
     - Nome: nome completo do servidor
     - ID Origem: (em branco)
   - Salvar.

2. Cadastro de Permissões:
   - Clicar em “Permissões” + “Nova”.
   - Preencher os campos:
     - Orgão do Sistema: SEDE
     - Sistema: SEI
     - Orgão da Unidade: HE-UFPEL
     - Orgão do Usuário: HE-UFPEL
     - Perfil: Básica
     - Unidade: cadastrar a unidade do servidor
     - Usuário: cadastrar a sigla do servidor (nome.sobrenome)
   - Salvar.

3. Em caso de alteração na unidade de lotação:
   - Incluir a data final na permissão vigente.
   - Cadastrar nova permissão para o usuário.

4. Em caso de vacância:
   - Incluir a data final na permissão vigente.

Referência do sistema SIP para acesso: https://sei.ebserh.gov.br/sip/login.php?sigla_orgao_sistema=SEDE&sigla_sistema=SIP&infra_url=L3NpcC8/","Cadastro de Permissões: Clicar em “Permissões” + “Nova”: Orgão do Sistema: SEDE Sistema: SEI Orgão da Unidade: HE-UFPEL Orgão do Usuário: HE-UFPEL Perfil: Básica Unidade: cadastrar a unidade do servidor Usuário: cadastrar a sigla do servidor (nome. sobrenome) Salvar Em caso de alteração na unidade de lotação deve ser incluida a data final na permissão vigente, e cadastrada nova permissão para o usuário. Em caso de vacância deve ser incluida a data final na permissão vigente.",0.6841959953308105,0.8017014861106873,0.73830246925354
O formulário DIVGP – DASF – 001 Remanejamento Interno RJU deve ser entregue no Departamento de Apoio ao Servidor Federal (DivGP) com 15 dias de antecedência da efetiva mudança de lotação.,com 15 dias de antecedência da efetiva mudança de lotação,0.686195969581604,0.9152806997299194,0.7843535542488098
"O tempo médio de duração da higienização simples das mãos com água e sabonete é de 40-60 segundos, e o tempo médio da fricção antisséptica das mãos com preparações alcoólicas é de 20-30 segundos.",A higienização simples das mãos com água e sabonete deve durar em média 40-60 segundos; A fricção antisséptica das mãos dura em média 30 segundos.,0.8467460870742798,0.8934676647186279,0.8694796562194824
"O tempo mínimo de fricção recomendado para a antissepsia cirúrgica das mãos é, para a primeira cirurgia, de 03 a 05 minutos, e para as cirurgias subsequentes, de 02 a 03 minutos.

Essa informação está explicitamente contida no Documento 1:
""Friccionar as mãos observando os espaços interdigitais e os antebraços por no mínimo, 03 a 05 minutos para a primeira cirurgia, e 02 a 03 minutos para as cirurgias subsequentes, mantendo as mãos acima do cotovelo;""","03 a 05 minutos para a primeira cirurgia, e 02 a 03 minutos para as cirurgias subsequentes",0.7041297554969788,0.8452498316764832,0.768263041973114
"Quando se trata de precaução de contato por bactéria multirresistente, a enfermeira registra no AGHU uma nota com as seguintes informações: nome do microrganismo, sítio/material coletado, data da coleta e a seguinte observação - REINTERNAÇÃO ATÉ XX/XX/XXXX (1 ano após coleta) EM PRECAUÇÃO DE CONTATO.","nome do microrganismo, sítio/material coletado, data da coleta e a seguinte observação - REINTERNAÇÃO ATÉ XX/XX/XXXX (1 ano após coleta) EM PRECAUÇÃO DE CONTATO",0.8281300067901611,0.9487875699996948,0.8843622803688049
"O tempo de duração recomendado para a higiene das mãos com água e sabonete líquido é de 40 a 60 segundos, e para a higiene com preparação alcoólica é de 20 a 30 segundos.",Higiene das mãos com água e sabonete líquido (40 – 60”); Higiene das mãos com preparação alcoólica (20 – 30”),0.7809928059577942,0.8346861004829407,0.8069472908973694
"Armário exclusivo para o armazenamento de medicamentos; Computador com internet; Geladeira, quando necessário; Pasta de Controle de lotes recebidos; Termômetro.","Armário exclusivo para o armazenamento de medicamentos; Computador com internet; Geladeira, quando necessário; Pasta de Controle de lotes recebidos; Termômetro.",1.0,1.0,1.0
"Equipamentos que devem ser de uso individual para cada paciente: estetoscópio, esfigmomanômetro, termômetro, oxímetro etc.

Procedimento caso não haja disponibilidade de material individual: eles devem ser limpos e desinfetados com álcool 70% ou solução desinfetante padronizada para a reutilização.","Equipamentos como estetoscópio, esfigmomanômetro, termômetro, oxímetro etc. devem ser de uso individual e devem ser mantidos na área do paciente. Na indisponibilidade de material para uso individual, eles devem ser limpos e desinfetados com álcool 70% ou solução desinfetante padronizada para a reutilização",0.9109736084938049,0.9060190916061401,0.9084895253181458
"Os materiais necessários para a implementação da precaução para gotículas, conforme descrito no Documento 1, são:

- Água corrente  
- Sabonete líquido ou preparação alcoólica  
- Papel toalha  
- Máscara cirúrgica descartável  
- Equipamento de precaução padrão conforme MA.HE.004 Manual de Biossegurança e Precauções na Assistência  
- Placa de identificação da precaução",Água corrente; Sabonete líquido ou preparação alcoólica; Papel toalha; Máscara cirúrgica descartável + equipamento de precaução padrão conforme MA. HE. 004 Manual de Biossegurança e Precauções na Assistência); Placa de identificação da precaução.,0.8431038856506348,0.9070417284965515,0.873904824256897
"Os Equipamentos de Proteção Individual (EPIs) necessários para a assistência a pacientes em precaução para aerossóis, conforme mencionado no documento, são indicados conforme o MA.HE.004 Manual de Biossegurança e Precauções na Assistência. No Documento 6 e Documento 9, para procedimentos como coleta de secreção respiratória, os EPIs especificados são:

- Luvas  
- Avental  
- Gorro  
- Máscara N95 ou PFF2  
- Óculos de proteção  

Além disso, o Documento 3 reforça que a paramentação deve seguir o MA.HE.004 Manual de Biossegurança e Precauções na Assistência, que inclui o uso dos EPIs adequados para precaução para aerossóis.

Portanto, os EPIs necessários para assistência a pacientes em precaução para aerossóis são:  
- Luvas  
- Avental  
- Gorro  
- Máscara respiratória N95 ou PFF2  
- Óculos de proteção",EPIs: conforme MA. HE. 004 Manual de Biossegurança e Precauções na Assistência,0.6198609471321106,0.7947540879249573,0.6964961886405945
"De acordo com o documento 3, os passos a serem seguidos para a realização da tricotomia pré-operatória, incluindo a preparação do paciente e o descarte do material, são:

1. Conferir identificação da paciente conforme PRT.GAS.006 Protocolo de Identificação do Paciente.
2. Informar o paciente sobre o procedimento a ser realizado e a área a ser preparada.
3. Higienizar as mãos conforme POP.CCIH.001 Higienização das Mãos.
4. Providenciar a iluminação adequada para execução da técnica de tricotomia.
5. Manter a privacidade do paciente, expondo somente a área a ser tricotomizada.
6. Proteger os lençóis de cama ou maca.
7. Calçar luvas.
8. Adaptar a lâmina descartável no tricotomizador e testar o funcionamento.
9. Esticar a pele, manter o tricotomizador no ângulo de 15 – 30 graus em relação à superfície da pele e fazer a tricotomia cuidando para não pressionar com força.
10. Remover (com toalha de papel descartável) os pelos à medida que são cortados.
11. Pressionar suavemente o lado adesivo da fita crepe sobre a área tricotomizada para remover os pelos residuais na área tricotomizada.
12. Encaminhar o paciente para o banho de aspersão ou banho de leito, higienizando a área tricotomizada com água morna e sabão antisséptico.
13. Substituir os lençóis da cama ou maca.
14. Dar destino adequado aos materiais utilizados.
15. Limpar o tricotomizador após cada uso, de acordo com as instruções do fabricante.
16. Registrar a técnica realizada no prontuário do paciente, assinar e carimbar.","1. Conferir identificação da paciente conforme PRT. GAS. 006 Protocolo de Identificação do Paciente; 2. Informar o paciente sobre o procedimento a ser realizado e a área a ser preparada; 3. Higienizar as mãos (Conforme POP. CCIH. 001 Higienização das Mãos); 4. Providenciar a iluminação adequada para execução da técnica de tricotomia; 5. Manter a privacidade do paciente, expondo somente a área a ser tricotomizada; 6. Proteger os lençóis de cama ou maca; 7. Calçar luvas; 8. Adaptar a lâmina descartável no tricotomizador e testar o funcionamento; 9. Esticar a pele, manter o tricotomizador no ângulo de 15 – 30 graus em relação a superfície da pele e fazer a tricotomia cuidando para não pressionar com força; 10. Remover (com toalha de papel descartável) os pelos a medida que são cortados; 11. Pressionar suavemente o lado adesivo da fita crepe sobre a área tricotomizada para remover os pelos residuais na área tricotomizada; 12. Encaminhar   o   paciente   para   o  banho  de  aspersão  ou   banho  de  leito,  higienizando a área tricotomizada com água morna e sabão antisséptico; 13. Substituir os lençóis da cama ou maca; 14. Dar destino adequado aos materiais utilizados; 15. Limpar o tricotomizador após cada uso, de acordo com as instruções do fabricante; 16. Registrar a técnica realizada no prontuário do paciente, assinar e carimbar.",0.8602713346481323,0.875403881072998,0.8677716255187988
"• Coletor de secreção de vias aéreas;  
• Clorexidina aquosa ou degermante;  
• Etiqueta com identificação do paciente e o local de coleta;  
• Gaze estéril;  
• Kit swab (swabs e tubos estéreis);  
• Pote de EQU;  
• Soro fisiológico 0,9% 100 mL;  
• Sonda de aspiração.","Paramentação indicada para precaução de contato MA. HE. 004 Manual de Biossegurança e Precauções na Assistência (disponível no site do Hospital Escola -> Intranet -> Documentos e manuais -> Manuais, POP’s e Protocolos Aprovados pela Qualidade -> Manuais/GAS) •	Coletor de secreção de vias aéreas; •	Clorexidina aquosa ou degermante; •	Etiqueta com identificação do paciente e o local de coleta; •	Gaze estéril; •	Kit swab (swabs e tubos estéreis); •	Pote de EQU; •	Soro fisiológico 09% 100 mL; •	Sonda de aspiração.",0.919404923915863,0.7922027111053467,0.8510770797729492
"Para paciente entubado, o procedimento a ser adotado para a coleta de amostra para diagnóstico de infecções virais no trato respiratório superior é:

- Pode-se proceder à coleta de aspirado da secreção traqueal.

(Conforme Documento 1 e Documento 5)","Para os casos graves no qual o paciente encontra-se entubado, pode-se proceder à coleta de aspirado da secreção traqueal.",0.7435926198959351,0.8515827655792236,0.7939323782920837
"A solução recomendada para a nebulização em caso de coleta de escarro induzido é a solução salina 3%, composta por 5 ml de Soro Fisiológico 0,9% + 0,5 ml de NaCl 20%. Deve-se realizar a nebulização durante 15 minutos. Além disso, o documento adverte para não utilizar solução preparada com água destilada e NaCl devido ao risco de broncoespasmo.","Preparar a solução salina 3% (5 ml de Soro Fisiológico 0,9% + 0,5 ml de NaCl 20%) e realizar nebulização durante 15 minutos. Não utilizar solução preparada com água destilada e NaCl devido ao risco de broncoespasmo.",0.8496471643447876,0.9268783926963806,0.8865840435028076
"A ordem correta para a retirada dos Equipamentos de Proteção Individual (EPIs), após o procedimento de assistência ao paciente, conforme o Documento 1, é:

1. Retirar luvas;  
2. Retirar óculos de proteção;  
3. Remover máscara pelas tiras/fitas elásticas;  
4. Retirar avental descartável;  
5. Descartar os EPIs conforme indicado pelas práticas de gerenciamento de resíduos de saúde. Armazenar quando indicado;  
6. Higienizar as mãos conforme POP.CCIH.001.",Sequência: 1. Retirar luvas; 2. Retirar óculos de proteção; 3. Remover máscara pelas tiras/fitas elásticas ; 4. Retirar avental descartável; 5. Descartar os EPIs conforme indicado pelas práticas de gerenciamento de resíduos de saúde. Armazenar quando indicado; 6. Higienizar as mãos conforme POP. CCIH. 001.,0.8596259355545044,0.9408861994743347,0.898422360420227
"A exceção à regra de troca de cateter, de acordo com o documento, é para o cateter venoso periférico, cuja decisão de estender a frequência da troca para prazos superiores ou quando clinicamente indicado dependerá da adesão às boas práticas recomendadas, tais como: avaliação rotineira e frequente das condições do paciente, sítio de inserção, integridade da pele e do vaso, duração e tipo de terapia prescrita, local de atendimento, integridade e permeabilidade do dispositivo, entre outras. Essa decisão é feita mediante avaliação clínica, implicando que a frequência de troca é decidida pelo profissional responsável, considerando as condições clínicas do paciente.","Exceto cateter tipo óculos, que deve ser trocado de acordo com a necessidade e avaliação do Enfermeiro.",0.6428884267807007,0.7263011932373047,0.6820539832115173
"Os tipos de cirurgia considerados elegíveis para a busca pós-alta são a cesariana e a cirurgia limpa.

As cirurgias limpas são definidas como aquelas realizadas em tecidos estéreis ou passíveis de descontaminação na ausência de processo infeccioso e inflamatório local ou falhas técnicas grosseiras, cirurgias eletivas com cicatrização de primeira intenção e sem drenagem aberta. São cirurgias em que não ocorrem penetrações nos tratos digestivo, respiratório ou urinário.","Cirurgias limpas: são realizadas em tecidos estéreis ou passíveis de descontaminação na ausência de processo infeccioso e inflamatório local ou falhas técnicas grosseiras, cirurgias eletivas com cicatrização de primeira intenção e sem drenagem aberta. Cirurgias em que não ocorrem penetrações nos tratos digestivo, respiratório ou urinário.",0.8406943082809448,0.8951658010482788,0.8670753836631775
"De acordo com o documento 2, os objetivos do manual aplicável ao Hospital Escola da Universidade Federal de Pelotas (HE-UFPel) e setores sob gestão da Empresa Brasileira de Serviços Hospitalares – EBSERH são:

- Identificar os perigos, riscos e medidas preventivas de controle implementadas nas atividades;
- Assegurar que os trabalhos potencialmente perigosos sejam executados dentro de padrões aceitáveis de segurança;
- Garantir a prévia coordenação e comunicação entre os empregados, áreas solicitantes e executantes desses serviços não rotineiros, evitando que incidentes ocorram.","Este manual é aplicável para o Hospital Escola da Universidade Federal de Pelotas (HE-UFPel), setores e frentes de trabalho sob a gestão da Empresa Brasileira de Serviços Hospitalares – EBSERH, tendo como objetivos: identificar os perigos, riscos e medidas preventivas de controle implementadas nas atividades; assegurar que os trabalhos potencialmente perigosos sejam executados dentro de padrões aceitáveis de segurança; garantir a prévia coordenação e comunicação entre os empregados, áreas solicitantes e executantes desses serviços não rotineiros, evitando que incidentes ocorram.",0.93248051404953,0.9449369311332703,0.9386674165725708
